Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access
ELEC,Don's Market - Tesla Supercharger,30270 CA-78,,Santa Ysabel,CA,92070,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,33.109255,-116.674411,2021-10-11,186866,2021-11-04 18:37:47 UTC,P,,,2021-03-29,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,John Fenwick Travel Plaza - Tesla Supercharger,New Jersey Tpke Mile Marker 5.4,,Pedricktown,NJ,08067,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,39.695806,-75.395194,2021-10-11,186867,2021-11-04 18:37:47 UTC,P,,,2021-03-29,,,,,TESLA,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,The Point - Tesla Supercharger,812 Constitution Avenue,,Littleton,MA,01460,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,42.553111,-71.473878,2021-10-11,186868,2021-11-04 18:37:47 UTC,P,,,2021-03-29,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Venn@Main - Tesla Supercharger,10333 NE 1st Street,,Bellevue,WA,98004,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,47.611048,-122.202181,2021-10-11,186869,2021-11-04 18:37:47 UTC,P,,,2021-03-29,,,,,TESLA,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Hy-Vee Peoria - Tesla Supercharger,4125 N Sheridan Road #20,,Peoria,IL,61614,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.739233,-89.606746,2021-10-11,186870,2021-11-04 18:37:47 UTC,P,,,2021-03-29,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Northgate Mall - Tesla Supercharger,401 NE Northgate Way,,Seattle,WA,98125,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,47.706729,-122.327754,2021-10-11,186871,2021-11-04 18:37:47 UTC,P,,,2021-03-29,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Target - Tesla Supercharger,3660 Marketplace Boulevard,,East Point,GA,30344,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.65855,-84.500926,2021-10-11,186872,2021-11-04 18:37:47 UTC,P,,,2021-03-29,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Sheetz - Tesla Supercharger,10206 S Main St,,Archdale,NC,27263,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,35.899433,-79.946479,2021-10-11,186873,2021-11-04 18:37:47 UTC,P,,,2021-03-29,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Copperopolis Town Square - Tesla Supercharger,100 Town Square Road,,Copperopolis,CA,95228,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,37.972834,-120.653296,2021-10-11,186874,2021-11-04 18:37:47 UTC,P,,,2021-03-29,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Streets of Brentwood - Tesla Supercharger,2455 Sand Creek Road,,Brentwood,CA,94513,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,37.946857,-121.739623,2021-10-11,186875,2021-11-04 18:37:47 UTC,P,,,2021-03-29,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Raley's - Tesla Supercharger,6119 Horseshoe Bar Road,,Loomis,CA,95650,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,38.817467,-121.189455,2021-10-11,186876,2021-11-04 18:37:47 UTC,P,,,2021-03-29,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Bob's Burgers & Brew - Tesla Supercharger,121 North Fair Avenue,,Yakima,WA,98901,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,46.609653,-120.491932,2021-10-11,186877,2021-11-04 18:37:47 UTC,P,,,2021-03-29,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,DENBIGH FF1,341 Chatham Dr,,Newport News,VA,23602,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.122246,-76.513077,2022-02-10,186951,2022-02-10 00:29:59 UTC,,,,2021-04-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DENBIGH FF2,341 Chatham Dr,,Newport News,VA,23602,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,37.122263,-76.51305,2022-02-10,187031,2022-02-10 00:29:59 UTC,,,,2021-04-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 3241 (Glendale, AZ)",18551 N 83rd Ave,,Glendale,AZ,85308,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.651735,-112.235142,2022-02-10,187033,2022-02-10 01:24:37 UTC,,,,2021-04-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Boku Superfoods Cafe (Ojai, CA)",987 W OJAI AVE,,Ojai,CA,93023,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.44201,-119.258911,2022-02-10,187034,2022-02-10 01:24:37 UTC,,,,2021-04-03,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Target T2174 (Conyers, GA)",2195 hwy 20 SE,,Conyers,GA,30013,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.633486,-84.014656,2022-02-10,187125,2022-02-10 01:24:37 UTC,,,,2021-04-07,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Truxel Rd - Sacramento CA,3721 Truxel Rd.,,Sacramento,CA,95834,,855-900-7584,E,,Public,24 hours daily,,,,,,,2,,Greenlots,http://greenlots.com/,GPS,38.637266,-121.504748,2022-02-10,187151,2022-02-10 01:22:06 UTC,,,,2021-04-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"The Falls (Miami, FL)",8888 SW 136th St,,Miami,FL,33176,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,25.646219,-80.338305,2022-02-10,187156,2022-02-10 01:24:37 UTC,,,,2021-04-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Site Centers Johns Creek (Suwanee, GA)",3630 Peachtree Pkwy,,Suwanee,GA,30024,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.070007,-84.16912,2022-02-10,187157,2022-02-10 01:24:37 UTC,,,,2021-04-08,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Pine Crest Shopping Center - Tesla Supercharger,1401 Pinecrest Street,,Brinkley,AR,72021,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,34.904944,-91.200032,2021-10-11,187161,2021-11-04 18:37:47 UTC,P,,,2021-03-22,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Hamden Plaza - Tesla Supercharger,2100 Dixwell Avenue,,Hamden,CT,06514,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,41.369606,-72.919997,2021-10-11,187162,2021-11-04 18:37:47 UTC,P,,,2021-03-22,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,The Terrace at Windy Hill - Tesla Supercharger,3000 Windy Hill Road Southeast,,Marietta,GA,30067,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,33.903746,-84.465801,2021-10-11,187163,2021-11-04 18:37:47 UTC,P,,,2021-03-22,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,"Van Buren, AR - Tesla Supercharger",500 Pointer Trail,,Van Buren,AR,72956,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,35.458439,-94.356127,2021-10-11,187164,2021-11-04 18:37:47 UTC,P,,,2021-03-22,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,The Trading Post - Tesla Supercharger,870 Herndon Avenue,,Clovis,CA,93612,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,36.836997,-119.699077,2021-10-11,187165,2021-11-04 18:37:47 UTC,P,,,2021-03-22,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Celebration Center - Tesla Supercharger,32015 Pacific Highway South,,Federal Way,WA,98003,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,47.314888,-122.31487,2021-10-11,187166,2021-11-04 18:37:47 UTC,P,,,2021-03-22,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,BGE - BWI Cell Lot,1001 Scott Drive,,Baltimore,MD,21240,,855-900-7584,E,,Public,24 hours daily,,,,,,,4,,Greenlots,http://greenlots.com/,GPS,39.186978,-76.677562,2022-02-10,187243,2022-02-10 01:22:06 UTC,,,,2021-04-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 3655 (Summerlin, NV)",10440 W CHEYENNE AVENUE,,Las Vegas,NV,89129,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,36.219904,-115.323962,2022-02-10,187244,2022-02-10 01:24:37 UTC,,,,2021-04-09,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Clayton Ranch Market - Tesla Supercharger,315 S 1st Street,,Clayton,NM,88415,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,36.449452,-103.18196,2021-10-11,187277,2021-11-04 18:37:47 UTC,P,,,2021-04-05,,,,,TESLA,US,,,,Public,,public,,,GROCERY,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Wildlight - Tesla Supercharger,20 Homegrown Way,,Yulee,FL,32097,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,30.62394,-81.637557,2021-10-11,187278,2021-11-04 18:37:47 UTC,P,,,2021-04-05,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Cherry Chase Center - Tesla Supercharger,639 S Bernardo Ave,,Sunnyvale,CA,94087,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,16,,Tesla,https://www.tesla.com/supercharger,GPS,37.372459,-122.05705,2021-10-11,187279,2021-11-04 18:37:47 UTC,P,,,2021-04-05,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Clara Barton Travel Plaza - Tesla Supercharger,N Stumpy Rd,,Pedricktown,NJ,08067,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,39.697722,-75.397722,2021-10-11,187280,2021-11-04 18:37:47 UTC,P,,,2021-04-05,,,,,TESLA,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Lakeview Village Shopping Mall - Tesla Supercharger,3586 Sangani Boulevard,,D'Iberville,MS,39540,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,30.458949,-88.893332,2021-10-11,187281,2021-11-04 18:37:47 UTC,P,,,2021-04-05,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Texas Best Smokehouse - Tesla Supercharger,1001 Northwest Highway,,Grapevine,TX,76051,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,12,,Tesla,https://www.tesla.com/supercharger,GPS,32.941925,-97.065857,2021-10-11,187282,2021-11-04 18:37:47 UTC,P,,,2021-04-05,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Sheetz - Tesla Supercharger,3202 Sandy Ridge Road,,Colfax,NC,27235,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,36.095,-79.994693,2021-10-11,187283,2021-11-04 18:37:47 UTC,P,,,2021-04-05,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW,,,,,,,,,,
ELEC,Caltrans - Clyde V. Kane Rest Area - Southbound,"I-15, Exit 217",,Baker,CA,92309,,916-654-2852,E,,Public,24 hours daily,,,,,,,2,,Non-Networked,,GPS,35.034153,-116.471447,2021-05-06,187287,2021-05-06 13:19:19 UTC,P,,,2021-04-05,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,TRAVEL_CENTER,,,,,,,,,,,,,,,,,
ELEC,ROANOKE EMC FAST CHARGER 2,10401 NC-903,,Halifax,NC,27839,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.366271,-77.674169,2022-02-10,187348,2022-02-10 00:29:59 UTC,,,,2021-04-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,ROANOKE EMC FAST CHARGER 1,10401 NC-903,,Halifax,NC,27839,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.366209,-77.674185,2022-02-10,187349,2022-02-10 00:29:59 UTC,,,,2021-04-10,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Simon Napa Premium Outlets (Napa, Ca)",629 FACTORY STORES DRIVE,,Napa,CA,94558,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,38.296558,-122.303032,2022-02-10,187616,2022-02-10 01:24:37 UTC,,,,2021-04-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Site Centers Sandy Plains Village (Roswell, GA)",4708 Sandy Plains Rd,,Roswell,GA,30075,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,34.063438,-84.424075,2022-02-10,187617,2022-02-10 01:24:37 UTC,,,,2021-04-14,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Kroger Smiths 390 (West Wendover, NV)",1855 West Wendover Blvd,,West Wendover,NV,89883,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,40.739387,-114.077469,2022-02-10,187647,2022-02-10 01:24:37 UTC,,,,2021-04-15,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,NYC FLEET DPRWFMARNA_1_L3,109-5 Marina Rd,,Corona,NY,11368,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.760609,-73.857002,2022-02-10,187658,2022-02-10 00:29:59 UTC,,,,2021-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF TIFFIN STATION 2,90 S Washington St,,Tiffin,OH,44883,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.11516,-83.177047,2022-02-10,187675,2022-02-10 00:29:59 UTC,,,,2021-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,CITY OF TIFFIN STATION 1,90 S Washington St,,Tiffin,OH,44883,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.115167,-83.177009,2022-02-10,187676,2022-02-10 00:29:59 UTC,,,,2021-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,COK YOUNES NORTH2,911 W Talmadge Rd,,Kearney,NE,68845,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.67462,-99.093094,2022-02-10,187693,2022-02-10 00:29:59 UTC,,,,2021-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,COK YOUNES NORTH,911 W Talmadge Rd,,Kearney,NE,68845,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.674614,-99.093124,2022-02-10,187694,2022-02-10 00:29:59 UTC,,,,2021-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,DS-65,5555 Sylvia Ave,,Los Angeles,CA,91356,,855-900-7584,E,,Public,24 hours daily,,,,,,,1,,Greenlots,http://greenlots.com/,GPS,34.172423,-118.55265,2022-02-10,187695,2022-02-10 01:22:06 UTC,,,,2021-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,"Walmart 5735 (Grovetown, GA)",510 Steiner Way,,Grovetown,GA,30813,,833-632-2778,E,,Public,24 hours daily,,,,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,33.48084,-82.196701,2022-02-10,187697,2022-02-10 01:24:37 UTC,,,,2021-04-16,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,Baybrook Mall - DCFC,500 Baybrook Mall,,Friendswood,TX,77546,,888-264-2208,E,,Public,6am-12am daily,,,,,,,1,,Volta,https://voltacharging.com/,GPS,29.544424,-95.148647,2021-05-06,187705,2021-05-06 13:19:19 UTC,P,,,2021-04-12,,,,,J1772COMBO,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,FREE for first 30 minutes,,,,,,,,,,
ELEC,FPL EVOLUTION COLONIAL SQ DC6,7949 Dani Dr,,Fort Myers,FL,33966,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.603457,-81.81008,2022-02-10,187732,2022-02-10 00:29:59 UTC,,,,2021-04-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION COLONIAL SQ DC5,7949 Dani Dr,,Fort Myers,FL,33966,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.603448,-81.810047,2022-02-10,187740,2022-02-10 00:29:59 UTC,,,,2021-04-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION COLONIAL SQ DC4,7949 Dani Dr,,Fort Myers,FL,33966,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.603438,-81.810037,2022-02-10,187741,2022-02-10 00:29:59 UTC,,,,2021-04-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION COLONIAL SQ DC3,7949 Dani Dr,,Fort Myers,FL,33966,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.603476,-81.810047,2022-02-10,187742,2022-02-10 00:29:59 UTC,,,,2021-04-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION COLONIAL SQ DC2,7949 Dani Dr,,Fort Myers,FL,33966,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.603457,-81.810005,2022-02-10,187743,2022-02-10 00:29:59 UTC,,,,2021-04-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,FPL EVOLUTION COLONIAL SQ DC1,7949 Dani Dr,,Fort Myers,FL,33966,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,26.603467,-81.810026,2022-02-10,187744,2022-02-10 00:29:59 UTC,,,,2021-04-17,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,HILLSBORO SUBWAY 250,22 6th St NW,,Hillsboro,ND,58045,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,47.40342,-97.06978,2022-02-10,187790,2022-02-10 00:29:59 UTC,,,,2021-04-20,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,AAA - Palm Harbor,32050 U.S. Hwy 19 North,,Palm Harbor,FL,34684,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,,2,,Blink Network,http://www.blinkcharging.com/,GPS,28.06307,-82.739468,2022-02-09,187818,2022-02-09 22:55:12 UTC,,,,2021-04-20,,,,,CHADEMO,US,,,,Public,,public,,,,,,,,,,Level 2: $0.42 per kWh,,,,,,,,,,
ELEC,MURRAYCITY PARKCNTR-EVC-1,202 E Murray Park Ave,,Murray,UT,84107,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.659576,-111.88398,2022-02-10,187821,2022-02-10 00:29:59 UTC,,,,2021-04-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MONTEREY AIRPRT UNIT 1,200 Fred Kane Dr,,Monterey,CA,93940,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.586442,-121.848634,2022-02-10,187822,2022-02-10 00:29:59 UTC,,,,2021-04-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
ELEC,MONTEREY AIRPRT UNIT 2,200 Fred Kane Dr,,Monterey,CA,93940,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,36.586429,-121.848607,2022-02-10,187826,2022-02-10 00:29:59 UTC,,,,2021-04-21,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,
